StarColor_blue,StarColor_green,StarColor_orange,StarColor_red,StarColor_white,StarColor_yellow,StarSize_dwarf,StarSize_giant,StarSize_super giant,DistFromStar,PlanetNumber,isMoon,ThermalMean,class
0,0,0,0,1,0,1,0,0,4876,5,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,5628,6,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,5628,6,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,7268,7,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,7268,7,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,7268,7,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,0,0,1,2586,1,0.0,8.0,0.0
0,0,0,0,1,0,0,0,1,2586,1,1.0,8.0,0.0
0,0,0,0,1,0,0,0,1,2586,1,1.0,8.0,1.0
0,0,0,0,1,0,0,0,1,3518,2,0.0,8.0,1.0
0,0,0,0,1,0,0,0,1,4744,3,0.0,8.0,0.0
0,0,0,0,1,0,0,0,1,5459,4,0.0,8.0,0.0
0,0,0,0,1,0,0,0,1,5459,4,1.0,8.0,1.0
0,0,0,0,1,0,0,0,1,5459,4,1.0,8.0,0.0
0,0,0,0,1,0,0,0,1,5459,4,1.0,8.0,0.0
0,0,0,0,1,0,0,0,1,5459,4,1.0,8.0,1.0
0,0,0,0,1,0,0,0,1,6129,5,0.0,8.0,0.0
0,0,0,0,1,0,0,0,1,6129,5,1.0,8.0,1.0
0,0,0,0,1,0,0,0,1,6129,5,1.0,8.0,0.0
0,0,0,0,1,0,0,0,1,7655,6,0.0,8.0,0.0
0,0,0,0,1,0,0,0,1,7655,6,1.0,8.0,1.0
0,0,0,0,1,0,0,0,1,7655,6,1.0,8.0,1.0
0,0,0,0,0,1,1,0,0,449,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1724,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2454,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2454,3,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,3265,4,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,1085,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1984,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1984,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1984,2,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,1984,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1984,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2820,3,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,3703,4,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4394,5,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,5180,6,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,6382,7,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6382,7,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6382,7,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,6382,7,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6382,7,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6786,8,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6786,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6786,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6786,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7900,9,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,717,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1903,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4207,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4907,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5511,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5511,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6132,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6132,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6767,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6767,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7571,8,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,438,1,0.0,1.8333333333333333,0.0
1,0,0,0,0,0,1,0,0,2103,2,0.0,1.8333333333333333,0.0
1,0,0,0,0,0,1,0,0,4538,3,0.0,1.8333333333333333,0.0
1,0,0,0,0,0,1,0,0,5156,4,0.0,1.8333333333333333,1.0
1,0,0,0,0,0,1,0,0,5869,5,0.0,1.8333333333333333,1.0
1,0,0,0,0,0,1,0,0,7888,6,0.0,1.8333333333333333,0.0
0,0,0,0,1,0,1,0,0,592,1,0.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,2262,2,0.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,2262,2,1.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,2262,2,1.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,2262,2,1.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,3033,3,0.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,3033,3,1.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,3033,3,1.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,3033,3,1.0,1.7142857142857142,1.0
0,0,0,0,1,0,1,0,0,3033,3,1.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,3893,4,0.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,5046,5,0.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,6079,6,0.0,1.7142857142857142,0.0
0,0,0,0,1,0,1,0,0,7157,7,0.0,1.7142857142857142,1.0
0,0,1,0,0,0,1,0,0,1552,1,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,3868,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5129,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6089,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6089,4,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1880,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5751,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5751,2,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,7306,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,409,1,0.0,1.4,1.0
0,1,0,0,0,0,1,0,0,409,1,1.0,1.4,1.0
0,1,0,0,0,0,1,0,0,1549,2,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,5739,3,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,6201,4,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,6201,4,1.0,1.4,0.0
0,1,0,0,0,0,1,0,0,7314,5,0.0,1.4,0.0
0,0,1,0,0,0,1,0,0,568,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1301,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1301,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1301,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1301,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1301,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7454,3,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,306,1,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,1580,2,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,1580,2,1.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,2145,3,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,4062,4,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,4651,5,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,4651,5,1.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,6259,6,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,6259,6,1.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,6259,6,1.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,7485,7,0.0,2.142857142857143,1.0
1,0,0,0,0,0,1,0,0,591,1,0.0,1.75,1.0
1,0,0,0,0,0,1,0,0,993,2,0.0,1.75,0.0
1,0,0,0,0,0,1,0,0,1825,3,0.0,1.75,1.0
1,0,0,0,0,0,1,0,0,1825,3,1.0,1.75,1.0
1,0,0,0,0,0,1,0,0,3191,4,0.0,1.75,0.0
1,0,0,0,0,0,1,0,0,3775,5,0.0,1.75,0.0
1,0,0,0,0,0,1,0,0,4455,6,0.0,1.75,0.0
1,0,0,0,0,0,1,0,0,4455,6,1.0,1.75,0.0
1,0,0,0,0,0,1,0,0,4455,6,1.0,1.75,1.0
1,0,0,0,0,0,1,0,0,4455,6,1.0,1.75,1.0
1,0,0,0,0,0,1,0,0,4455,6,1.0,1.75,1.0
1,0,0,0,0,0,1,0,0,5413,7,0.0,1.75,1.0
1,0,0,0,0,0,1,0,0,6900,8,0.0,1.75,0.0
1,0,0,0,0,0,1,0,0,1055,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1055,1,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2140,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,3168,3,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,3602,4,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4721,5,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,5176,6,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6425,7,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7161,8,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7783,9,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,7783,9,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,409,1,0.0,1.4,1.0
0,1,0,0,0,0,1,0,0,409,1,1.0,1.4,0.0
0,1,0,0,0,0,1,0,0,409,1,1.0,1.4,0.0
0,1,0,0,0,0,1,0,0,2094,2,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,2576,3,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,5493,4,0.0,1.4,0.0
0,1,0,0,0,0,1,0,0,7545,5,0.0,1.4,0.0
1,0,0,0,0,0,1,0,0,1922,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2588,1,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,5563,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7376,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5124,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7809,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2782,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3607,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5319,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5319,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5319,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6188,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7806,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1392,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2308,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6228,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4252,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,409,1,0.0,1.5,1.0
0,1,0,0,0,0,1,0,0,3259,2,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,5070,3,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,5070,3,1.0,1.5,1.0
0,1,0,0,0,0,1,0,0,5070,3,1.0,1.5,1.0
0,1,0,0,0,0,1,0,0,7637,4,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,620,1,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,3360,2,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5698,3,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5698,3,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,6355,4,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,7631,5,0.0,1.2,0.0
0,0,0,1,0,0,1,0,0,367,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1537,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1393,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2086,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3495,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4223,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4223,4,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5512,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5512,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7798,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,772,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,772,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,772,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,772,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,772,1,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,1500,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1500,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1500,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2089,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3802,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5158,5,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,521,1,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,2840,2,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,5371,3,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,7004,4,0.0,1.5,0.0
0,0,0,1,0,0,1,0,0,281,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,412,1,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,1491,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2244,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3251,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1160,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2241,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2241,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3258,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4349,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5235,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6403,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7412,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7412,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7412,7,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1056,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1857,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2855,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4041,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1978,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6988,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6988,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6988,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6988,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4557,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5961,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5961,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1265,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2329,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2329,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2329,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2329,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2329,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3054,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3681,4,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4395,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4395,5,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4395,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4395,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4395,5,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,5567,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,330,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,994,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2093,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3019,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3622,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4272,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4272,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4272,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5231,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6641,8,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6641,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6641,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6641,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7413,9,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,798,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3388,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3844,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4622,4,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4622,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7680,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7680,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7680,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7680,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7680,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,614,1,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,1044,2,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,1044,2,1.0,1.125,1.0
0,1,0,0,0,0,1,0,0,2797,3,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,3242,4,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,4670,5,0.0,1.125,1.0
0,1,0,0,0,0,1,0,0,5144,6,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,6501,7,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,7334,8,0.0,1.125,0.0
1,0,0,0,0,0,1,0,0,1277,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7534,2,0.0,1.0,0.0
0,1,0,0,0,0,0,0,1,4857,1,0.0,8.0,0.0
0,1,0,0,0,0,0,0,1,4857,1,1.0,8.0,1.0
0,1,0,0,0,0,1,0,0,294,1,0.0,1.625,1.0
0,1,0,0,0,0,1,0,0,1909,2,0.0,1.625,0.0
0,1,0,0,0,0,1,0,0,1909,2,1.0,1.625,1.0
0,1,0,0,0,0,1,0,0,1909,2,1.0,1.625,0.0
0,1,0,0,0,0,1,0,0,1909,2,1.0,1.625,1.0
0,1,0,0,0,0,1,0,0,2699,3,0.0,1.625,1.0
0,1,0,0,0,0,1,0,0,4027,4,0.0,1.625,0.0
0,1,0,0,0,0,1,0,0,5275,5,0.0,1.625,0.0
0,1,0,0,0,0,1,0,0,5275,5,1.0,1.625,0.0
0,1,0,0,0,0,1,0,0,6356,6,0.0,1.625,0.0
0,1,0,0,0,0,1,0,0,7257,7,0.0,1.625,0.0
0,1,0,0,0,0,1,0,0,7935,8,0.0,1.625,1.0
0,1,0,0,0,0,1,0,0,3161,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1125,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2163,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3074,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7332,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7332,4,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7332,4,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,409,1,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,409,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,409,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2138,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2138,2,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,2603,3,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,3367,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5074,5,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5074,5,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5545,6,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6311,7,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6991,8,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7604,9,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7604,9,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7604,9,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,578,1,0.0,1.125,1.0
0,1,0,0,0,0,1,0,0,1121,2,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,1833,3,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,1833,3,1.0,1.125,1.0
0,1,0,0,0,0,1,0,0,2573,4,0.0,1.125,1.0
0,1,0,0,0,0,1,0,0,4426,5,0.0,1.125,0.0
0,1,0,0,0,0,1,0,0,4426,5,1.0,1.125,1.0
0,1,0,0,0,0,1,0,0,4426,5,1.0,1.125,0.0
0,1,0,0,0,0,1,0,0,4426,5,1.0,1.125,1.0
0,1,0,0,0,0,1,0,0,4426,5,1.0,1.125,1.0
0,1,0,0,0,0,1,0,0,5846,6,0.0,1.125,1.0
0,1,0,0,0,0,1,0,0,6536,7,0.0,1.125,1.0
0,1,0,0,0,0,1,0,0,7494,8,0.0,1.125,1.0
1,0,0,0,0,0,1,0,0,5611,1,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,7524,2,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,1129,1,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,2045,2,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,2851,3,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,2851,3,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,2851,3,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,2851,3,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,4027,4,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,6345,5,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,6345,5,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,6345,5,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,6345,5,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,6721,6,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,7682,7,0.0,1.4285714285714286,0.0
0,1,0,0,0,0,1,0,0,5179,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7247,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1582,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2495,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3029,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3799,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3799,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3799,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3799,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4681,5,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4681,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5615,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6878,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7551,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,345,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,997,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2305,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5631,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6263,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7387,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7387,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1437,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1437,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2182,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3393,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5365,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7315,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7315,5,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5540,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6260,2,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,409,1,0.0,3.0,1.0
0,0,0,0,1,0,1,0,0,7524,2,0.0,3.0,1.0
0,1,0,0,0,0,1,0,0,1160,1,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,2007,2,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3014,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3794,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3794,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4384,5,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,5063,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5594,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6823,8,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6823,8,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6823,8,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6823,8,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,6823,8,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7824,9,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7824,9,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7824,9,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7824,9,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,799,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1388,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2351,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3144,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3720,5,0.0,1.0,0.0
